id,title,overview,tagline,genres_str,genres_names,keywords_names,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,production_companies_names,cast_names,original_language,status,combined_features
12155,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.",You're invited to a very important date.,Family|Fantasy|Adventure,"['Family', 'Fantasy', 'Adventure']","['based on novel', 'fictional place', 'queen', 'fantasy', 'alice in wonderland', 'fantasy world', '3d']",2010-03-03,2010.0,200000000,1025491110,108.0,78.530105,6.4,4645,"['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions']","['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Crispin Glover']",en,Released,family fantasy adventure based on novel fictional place queen fantasy alice in wonderland mia wasikowska johnny depp anne hathaway walt disney pictures team todd
36668,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",Take a Stand,Adventure|Action|Science Fiction|Thriller,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","['mutant', 'marvel comic', 'based on comic book', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']",2006-05-24,2006.0,210000000,459359555,104.0,3.857526,6.3,3525,"['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', ""Donners' Company""]","['Hugh Jackman', 'Halle Berry', 'Ian McKellen', 'Patrick Stewart', 'Famke Janssen']",en,Released,adventure action science fiction thriller mutant marvel comic based on comic book superhuman beast hugh jackman halle berry ian mckellen ingenious film partners twentieth century fox film corporation
62211,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,School never looked this scary.,Animation|Family,"['Animation', 'Family']","['monster', 'dormitory', 'games', 'animation', 'best friend', 'university', 'scary', 'aftercreditsstinger']",2013-06-20,2013.0,200000000,743559607,104.0,89.186492,7.0,3528,"['Walt Disney Pictures', 'Pixar Animation Studios']","['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren', 'Noah Johnston']",en,Released,animation family monster dormitory games animation best friend billy crystal john goodman steve buscemi walt disney pictures pixar animation studios
8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",Revenge is coming.,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']",2009-06-19,2009.0,150000000,836297228,150.0,21.939663,6.0,3138,"['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment']","['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel', 'Rainn Wilson', 'Tyrese Gibson']",en,Released,science fiction action adventure egypt sun chaos symbol artifact shia labeouf megan fox josh duhamel paramount pictures dreamworks skg
91314,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",This is not war. It's extinction.,Science Fiction|Action|Adventure,"['Science Fiction', 'Action', 'Adventure']","['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']",2014-06-25,2014.0,210000000,1091405097,165.0,116.840296,5.8,3095,"['Paramount Pictures', 'Amblin Entertainment', 'Di Bonaventura Pictures']","['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer', 'Nicola Peltz', 'Jack Reynor']",en,Released,science fiction action adventure sequel alien transformers giant robot robot mark wahlberg stanley tucci kelsey grammer paramount pictures amblin entertainment
68728,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.","In Oz, nothing is what it seems",Fantasy|Adventure|Family,"['Fantasy', 'Adventure', 'Family']","['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magic trick', 'wizard', '3d']",2013-03-07,2013.0,200000000,491868548,130.0,46.985445,5.7,3530,"['Walt Disney Pictures', 'Roth Films']","['James Franco', 'Mila Kunis', 'Rachel Weisz', 'Michelle Williams', 'Zach Braff']",en,Released,fantasy adventure family circus witch magic hope illusion james franco mila kunis rachel weisz walt disney pictures roth films
102382,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",No more secrets.,Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']","['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']",2014-04-16,2014.0,200000000,705717432,142.0,89.270217,6.5,4179,"['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions']","['Andrew Garfield', 'Emma Stone', 'Jamie Foxx', 'Dane DeHaan', 'Campbell Scott']",en,Released,action adventure fantasy obsession marvel comic sequel based on comic book electrocution andrew garfield emma stone jamie foxx columbia pictures marvel enterprises
20526,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",The Game Has Changed.,Adventure|Action|Science Fiction,"['Adventure', 'Action', 'Science Fiction']","['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']",2010-12-10,2010.0,170000000,400062763,125.0,73.79505,6.3,2841,"['Walt Disney Pictures', 'LivePlanet', 'Prana Studios']","['Garrett Hedlund', 'Jeff Bridges', 'Olivia Wilde', 'Bruce Boxleitner', 'Yaya DaCosta']",en,Released,adventure action science fiction artificial intelligence secret identity computer program dystopia computer garrett hedlund jeff bridges olivia wilde walt disney pictures liveplanet
49013,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,Ka-ciao!,Animation|Family|Adventure|Comedy,"['Animation', 'Family', 'Adventure', 'Comedy']","['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']",2011-06-11,2011.0,200000000,559852396,106.0,49.98659,5.8,2033,"['Walt Disney Pictures', 'Pixar Animation Studios']","['Owen Wilson', 'Larry the Cable Guy', 'Michael Caine', 'Emily Mortimer', 'John Turturro']",en,Released,animation family adventure comedy car race sequel comedy anthropomorphism best friend owen wilson larry the cable guy michael caine walt disney pictures pixar animation studios
44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","In our darkest hour, there will be light.",Adventure|Action|Thriller|Science Fiction,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']",2011-06-16,2011.0,200000000,219851172,114.0,51.872839,5.1,2487,"['De Line Pictures', 'Warner Bros.', 'DC Entertainment']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Tim Robbins', 'Mark Strong']",en,Released,adventure action thriller science fiction dc comics transformation superhero alien alien infection ryan reynolds blake lively peter sarsgaard de line pictures warner bros.
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",No toy gets left behind.,Animation|Family|Comedy,"['Animation', 'Family', 'Comedy']","['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life']",2010-06-16,2010.0,200000000,1066969703,103.0,59.995418,7.6,4597,"['Walt Disney Pictures', 'Pixar Animation Studios']","['Tom Hanks', 'Tim Allen', 'Ned Beatty', 'Joan Cusack', 'Michael Keaton']",en,Released,animation family comedy hostage college toy barbie animation tom hanks tim allen ned beatty walt disney pictures pixar animation studios
534,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",The End Begins.,Action|Science Fiction|Thriller,"['Action', 'Science Fiction', 'Thriller']","['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army']",2009-05-20,2009.0,200000000,371353001,115.0,71.862892,5.9,2463,"['Columbia Pictures', 'The Halcyon Company', 'Wonderland Sound and Vision']","['Christian Bale', 'Sam Worthington', 'Anton Yelchin', 'Moon Bloodgood', 'Bryce Dallas Howard']",en,Released,action science fiction thriller saving the world artificial intelligence prophecy san francisco cyborg christian bale sam worthington anton yelchin columbia pictures the halcyon company
168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Vengeance Hits Home,Action,['Action'],"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",2015-04-01,2015.0,190000000,1506249360,137.0,102.322217,7.3,4176,"['Universal Pictures', 'Original Film', 'Fuji Television Network']","['Vin Diesel', 'Paul Walker', 'Dwayne Johnson', 'Michelle Rodriguez', 'Tyrese Gibson']",en,Released,action car race speed revenge suspense car vin diesel paul walker dwayne johnson universal pictures original film
72190,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,Action|Drama|Horror|Science Fiction|Thriller,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']",2013-06-20,2013.0,200000000,531865000,116.0,81.834855,6.7,5560,"['Paramount Pictures', 'GK Films', 'Skydance Productions']","['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove', 'Sterling Jerins', 'James Badge Dale']",en,Released,action drama horror science fiction thriller dystopia apocalypse zombie nuclear weapons multiple perspectives brad pitt mireille enos abigail hargrove paramount pictures gk films
